p,1000000,2000000,4000000,8000000,16000000,32000000,64000000,128000000
,2.455665,3.524822,6.090329,11.53378,22.39774,44.58091,87.70437,189.3273
,2.083708,3.483265,6.327466,11.79729,22.8661,45.87646,93.26044,188.0373
,2.305509,3.614065,6.156955,11.48932,22.66582,45.17084,88.34854,182.7781
,2.547685,3.533666,6.19638,11.48918,23.02741,44.93245,87.42399,181.1521
avg,2.121553,3.613998,6.157241,11.4649,22.29623,44.1636,87.92007,186.9044
